keys,docs,classification
Scanner_toString,to string  returns the string representation of this scanner.,neither
DocumentsProvider_openTypedAssetFile,open typed asset file  implementation is provided by the parent class.,neither
CharsetEncoder_onMalformedInput,on malformed input  changes this encoder's action for malformed-input errors.,neither
ByteBuffer_putInt,put int  absolute put method for writing an int  value .,neither
WifiP2pServiceInfo_hashCode,hash code  returns a hash code value for the object.,neither
HeterogeneousExpandableList_getChildTypeCount,get child type count  returns the number of types of child views that will be created by  expandablelistadapter.getchildview  .,neither
GeolocationPermissions_getAllowed,get allowed  gets the geolocation permission state for the specified origin.,neither
TransformationMethod_onFocusChanged,on focus changed  this method is called when the textview that uses this  transformationmethod gains or loses focus.,neither
ScriptIntrinsicBlur_getKernelID,get kernel i d  get a kernelid for this intrinsic kernel.,neither
XMLFilterImpl_endDocument,end document  filter an end document event.,neither
StrictMode_enableDefaults,"enable defaults  enable the recommended strictmode defaults, with violations just being logged.",neither
LSInput_setSystemId,"set system id  the system identifier, a uri reference [ietf rfc 2396], for this  input source.",neither
PreparedStatement_getParameterMetaData,"get parameter meta data  retrieves the number, types and properties of this  preparedstatement object's parameters.",neither
LayoutTransition_setStagger,set stagger  sets the length of time to delay between starting each animation during one of the  change animations.,neither
SAXSource_getInputSource,get input source  get the sax inputsource to be used for the source.,neither
SQLInput_readBoolean,read boolean  reads the next attribute in the stream and returns it as a boolean  in the java programming language.,neither
SAXParser_isValidating,is validating  indicates whether or not this parser is configured to  validate xml documents.,neither
JsonWriter_nullValue,null value  encodes null.,neither
MockCursor_copyStringToBuffer,copy string to buffer  retrieves the requested column text and stores it in the buffer provided.,neither
ParameterMetaData_getPrecision,get precision  retrieves the designated parameter's specified column size.,neither
Node_cloneNode,"clone node  returns a duplicate of this node, i.e., serves as a generic copy  constructor for nodes.",neither
DecimalFormat_isParseIntegerOnly,is parse integer only  returns true if this format will parse numbers as integers only.,neither
RowSet_removeRowSetListener,remove row set listener  removes the specified listener from the list of components that will be  notified when an event occurs on this rowset object.,neither
HttpsURLConnection_setDefaultSSLSocketFactory,set default ssl socket factory  sets the default sslsocketfactory inherited by new  instances of this class.,neither
ResourceCursorTreeAdapter_newGroupView,new group view  makes a new group view to hold the group data pointed to by cursor.,neither
RingtonePreference_setShowDefault,set show default  sets whether to show an item for the default sound/ringtone.,neither
PipedReader_ready,ready  tell whether this stream is ready to be read.,neither
Debug_getNativeHeapAllocatedSize,get native heap allocated size  returns the amount of allocated memory in the native heap.,neither
Inet4Address_isMulticastAddress,is multicast address  utility routine to check if the inetaddress is an  ip multicast address.,neither
Matrix_scaleM,"scale m  scales matrix m in place by sx, sy, and sz.",neither
SQLiteStatement_simpleQueryForLong,simple query for long  execute a statement that returns a 1 by 1 table with a numeric value.,neither
ExifInterface_hasThumbnail,has thumbnail  returns true if the image file has a thumbnail.,neither
Member_getModifiers,"get modifiers  returns the java language modifiers for the member or  constructor represented by this member, as an integer.",neither
DecimalFormat_parse,"parse  returns a long if possible ; otherwise, returns another type,  such as a bigdecimal, biginteger, or double.",neither
Timer_scheduleAtFixedRate,"schedule at fixed rate  schedules the specified task for repeated fixed-rate execution,  beginning after the specified delay.",neither
ByteBuffer_putLong,put long  relative put method for writing a long  value .,neither
MockContext_createPackageContext,create package context  return a new context object for the given application name.,neither
Keyframe_setValue,set value  sets the value for this keyframe.,neither
FragmentManager_isDestroyed,"is destroyed  returns true if the final activity.ondestroy  call has been made on the fragmentmanager's activity, so this instance is now dead.",neither
Deflater_end,end  closes the compressor and discards any unprocessed input.,neither
BitmapRegionDecoder_isRecycled,is recycled  returns true if this region decoder has been recycled.,neither
Display_toString,to string  returns a string representation of the object.,neither
DateFormat_setNumberFormat,set number format  sets the number formatter.,neither
RecognitionListener_onBufferReceived,on buffer received  more sound has been received.,neither
Debug_getBinderDeathObjectCount,get binder death object count  returns the number of death notification links to binder objects that  exist in the current process.,neither
