keys,docs,classification
Throwable_fillInStackTrace,fill in stack trace from throwable  fills in the execution stack trace.,neither
Attributes_size,size from attributes  returns the number of attributes in this map.,neither
Looper_prepare,prepare from looper  initialize the current thread as a looper.,neither
ViewPropertyAnimator_rotationY,rotation y from view property animator  this method will cause the view's rotationy property to be animated to the  specified value.,neither
ImageFormat_getBitsPerPixel,get bits per pixel from image format  use this function to retrieve the number of bits per pixel of an  imageformat.,neither
RowSet_setDate,"set date from row set  sets the designated parameter to the given java.sql.date value,  using the given calendar object.",neither
LongBuffer_asReadOnlyBuffer,"as read only buffer from long buffer  creates a new, read-only long buffer that shares this buffer's  content.",neither
Duration_equals,equals from duration  checks if this duration is equal to the specified duration.,neither
CRLSelector_clone,clone from selector  makes a copy of this crlselector.,neither
Element_setIdAttributeNode,"set id attribute node from element  if the parameter isid is true, this method  declares the specified attribute to be a user-determined id attribute  .",neither
ZipOutputStream_setLevel,set level from zip output stream  sets the compression level for subsequent entries which are deflated.,neither
ZipEntry_setMethod,set method from zip entry  sets the compression method for the entry.,neither
BackupAgent_onBackup,on backup from backup agent  the application is being asked to write any data changed since the last  time it performed a backup operation.,neither
SQLiteDatabase_replaceOrThrow,replace or throw from lite database  convenience method for replacing a row in the database.,neither
ObjectInputStream_readFloat,read float from object input stream  reads a 32 bit float.,neither
Scene_getSceneRoot,"get scene root from scene  gets the root of the scene, which is the root of the view hierarchy  affected by changes due to this scene, and which will be animated  when this scene is entered.",neither
DatabaseMetaData_getMaxConnections,get max connections from database meta data  retrieves the maximum number of concurrent connections to this  database that are possible.,neither
DatabaseMetaData_supportsSchemasInTableDefinitions,supports schemas in table definitions from database meta data  retrieves whether a schema name can be used in a table definition statement.,neither
MediaPlayer_setOnBufferingUpdateListener,set on buffering update listener from media player  register a callback to be invoked when the status of a network  stream's buffer has changed.,neither
Random_nextLong,"next long from random  returns the next pseudorandom, uniformly distributed long  value from this random number generator's sequence.",neither
LSInput_getEncoding,"get encoding from input  the character encoding, if known.",neither
MediaPlayer_release,release from media player  releases resources associated with this mediaplayer object.,neither
DatabaseMetaData_supportsDifferentTableCorrelationNames,"supports different table correlation names from database meta data  retrieves whether, when table correlation names are supported, they  are restricted to being different from the names of the tables.",neither
Process_setThreadPriority,"set thread priority from process  set the priority of a thread, based on linux priorities.",neither
FieldPosition_hashCode,hash code from field position  returns a hash code for this fieldposition.,neither
