keys,docs,classification
TextToSpeech_isLanguageAvailable, Checks if the specified language as represented by the Locale is available and supported.,neither
URL_hashCode, Creates an integer suitable for hash table indexing.,neither
CursorWrapper_moveToPosition, Move the cursor to an absolute position.,neither
ResultSetMetaData_isSigned, Indicates whether values in the designated column are signed numbers.,neither
FileLock_isValid, Tells whether or not this lock is valid.,neither
Object_notifyAll, Wakes up all threads that are waiting on this object's monitor.,neither
Runtime_freeMemory, Returns the amount of free memory in the Java Virtual Machine.,neither
BoringLayout_ellipsized, Callback for the ellipsizer to report what region it ellipsized.,neither
PolicyQualifierInfo_getPolicyQualifierId, Returns the policyQualifierId field of this  PolicyQualifierInfo.,neither
PrintJob_isBlocked, Gets whether this print job is blocked.,neither
MessageDigest_isEqual, Compares two digests for equality.,neither
Image_getFormat, Get the format for this image.,neither
ViewPropertyAnimator_translationY, This method will cause the View's translationY property to be animated to the  specified value.,neither
Notation_getPublicId, The public identifier of this notation.,neither
RC2ParameterSpec_getIV, Returns the IV or null if this parameter set does not contain an IV.,neither
ValidatorHandler_setContentHandler, Sets the ContentHandler which receives  the augmented validation result.,neither
Gallery_onTouchEvent, Implement this method to handle touch screen motion events.,neither
DecimalFormat_formatToCharacterIterator, Formats an Object producing an AttributedCharacterIterator.,neither
SSLEngine_getUseClientMode, Returns true if the engine is set to use client mode when  handshaking.,neither
DatePickerDialog_onDateChanged, Called upon a date change.,neither
TestSuiteBuilder_build, Call this method once you've configured your builder as desired.,neither
Identity_getName, Returns this identity's name.,neither
AdapterViewFlipper_isFlipping, Returns true if the child views are flipping.,neither
ScriptIntrinsicConvolve5x5_setCoefficients, Set the coefficients for the convolve.,neither
InputMethodSession_updateCursor, This method is called when cursor location of the target input field  has changed within its window.,neither
LongBuffer_isDirect, Tells whether or not this long buffer is direct.,neither
PreparedStatement_setTime," Sets the designated parameter to the given java.sql.Time value,  using the given Calendar object.",neither
Duration_add, Computes a new duration whose value is this+rhs.,neither
DateFormatSymbols_setLocalPatternChars, Sets localized date-time pattern characters.,neither
Condition_awaitUninterruptibly, Causes the current thread to wait until it is signalled.,neither
DatabaseMetaData_getTablePrivileges, Retrieves a description of the access rights for each table available  in a catalog.,neither
Picture_draw, Draw this picture on the canvas.,neither
Method_invoke," Invokes the underlying method represented by this Method  object, on the specified object with the specified parameters.",neither
PrintService_getActivePrintJobs, Gets the active print jobs for the printers managed by this service.,neither
MockContext_unregisterReceiver, Unregister a previously registered BroadcastReceiver.,neither
DataInputStream_skipBytes, See the general contract of the skipBytes  method of DataInput.,neither
DatabaseMetaData_getSQLKeywords, Retrieves a comma-separated list of all of this database's SQL keywords  that are NOT also SQL:2003 keywords.,neither
SealedObject_getObject, Retrieves the original  object.,neither
NotificationListenerService_onNotificationPosted, Implement this method to learn about new notifications as they are posted by apps.,neither
ContentHandler_endPrefixMapping, End the scope of a prefix-URI mapping.,neither
DHPrivateKeySpec_getX, Returns the private value x.,neither
InsetDrawable_inflate, Inflate this Drawable from an XML resource optionally styled by a theme.,neither
Effect_setUpdateListener, Set an effect listener.,neither
SpanWatcher_onSpanChanged, This method is called to notify you that the specified object  has been relocated from the range ostart…oend  to the new range nstart…nend of the text.,neither
SparseBooleanArray_put," Adds a mapping from the specified key to the specified value,  replacing the previous mapping from the specified key if there  was one.",neither
RandomAccessFile_seek," Sets the file-pointer offset, measured from the beginning of this  file, at which the next read or write occurs.",neither
WebChromeClient_onJsPrompt, Notify the host application that the web page wants to display a  JavaScript prompt dialog.,neither
Animator_pause, Pauses a running animation.,neither
MockDialogInterface_cancel," Cancels the dialog, invoking the OnCancelListener.",neither
ResultSet_updateLong, Updates the designated column with a long value.,neither
KeyStoreSpi_engineGetCertificate, Returns the certificate associated with the given alias.,neither
ParserAdapter_setDocumentLocator, Adapter implementation method; do not call.,neither
X500Principal_toString, Return a user-friendly string representation of this  X500Principal.,neither
X509CRLEntry_toString, Returns a string representation of this CRL entry.,neither
TableLayout_setOnHierarchyChangeListener, Register a callback to be invoked when a child is added to or removed  from this view.,neither
SimpleDateFormat_toLocalizedPattern, Return a localized pattern string describing this date format.,neither
FloatBuffer_wrap, Wraps a float array into a buffer.,neither
Statement_getQueryTimeout, Retrieves the number of seconds the driver will  wait for a Statement object to execute.,neither
MediaCodecInfo_getSupportedTypes, Query the media types supported by the codec.,neither
EncodedKeySpec_getFormat, Returns the name of the encoding format associated with this  key specification.,neither
ObjectAnimator_start, Starts this animation.,neither
ScheduledThreadPoolExecutor_execute, Executes command with zero required delay.,neither
Object_notify, Wakes up a single thread that is waiting on this object's  monitor.,neither
SlidingDrawer_onTouchEvent, Implement this method to handle touch screen motion events.,neither
AudioGroup_setMode, Changes the current mode.,neither
DefaultHandler_endElement, Receive notification of the end of an element.,neither
ECPrivateKey_getS, Returns the private value S.,neither
InputMethod_hideSoftInput, Request that any soft input part of the input method be hidden from the user.,neither
AlarmManager_cancel, Remove any alarms with a matching Intent.,neither
DreamService_onBind, Return the communication channel to the service.,neither
Process_myPid," Returns the identifier of this process, which can be used with  killProcess and sendSignal.",neither
ResultSet_wasNull, Reports whether  the last column read had a value of SQL NULL.,neither
EnvironmentalReverb_setReflectionsLevel, Sets the volume level of the early reflections.,neither
