ind,key1,cat1,c1,doc1,key2,cat2,c2,doc2,cosine,labels
8945,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,AccountManager_getUserData,s,5,"get user data from account manager  gets the user data named by ""key"" associated with the account",0.020420042797923088,0.010210021398961544
8946,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,NfcV_getDsfId,s,6,get dsf id from nfc  return the dsf id bytes from tag discovery,-0.03114387020468712,-0.01557193510234356
8947,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,NfcV_getTag,s,6,get tag from nfc  get the tag object backing this tagtechnology object,-0.030771180987358093,-0.015385590493679047
8948,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,AudioManager_isMicrophoneMute,s,7,is microphone mute from audio manager  checks whether the microphone mute is on or off,-0.03750905767083168,-0.01875452883541584
8949,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,BroadcastReceiver_getResultCode,s,8,"get result code from broadcast receiver  retrieve the current result code, as set by the previous receiver",0.03496583551168442,0.01748291775584221
8950,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,BroadcastReceiver_getResultExtras,s,8,"get result extras from broadcast receiver  retrieve the current result extra data, as set by the previous receiver",0.07947343587875366,0.03973671793937683
8951,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,SensorManager_getInclination,s,7,get inclination from sensor manager  computes the geomagnetic inclination angle in radians from the  inclination matrix i returned by getrotationmatrix,0.021016964688897133,0.010508482344448566
8952,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,SensorManager_getSensorList,s,7,get sensor list from sensor manager  use this method to get the list of available sensors of a certain type,0.05943521857261658,0.02971760928630829
8953,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,SensorManager_getOrientation,s,7,get orientation from sensor manager  computes the device's orientation based on the rotation matrix,0.05964246019721031,0.029821230098605156
8954,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,UiDevice_getDisplaySizeDp,s,7,get display size dp from ui device  returns the display size in dp   the returned display size is adjusted per screen rotation,0.25459688901901245,0.12729844450950623
8955,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,HttpURLConnection_getPermission,s,9,get permission from http connection  returns a socketpermission object representing the  permission necessary to connect to the destination host and port,-0.11568623781204224,-0.05784311890602112
8956,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,HttpURLConnection_getResponseMessage,s,9,"get response message from http connection  gets the http response message, if any, returned along with the  response code from a server",-0.1354694366455078,-0.0677347183227539
8957,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,HttpURLConnection_getHeaderFieldDate,s,9,get header field date from http connection  returns the value of the named field parsed as date,-0.059283748269081116,-0.029641874134540558
8958,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,RSAPrivateKeySpec_getModulus,s,4,get modulus from private key spec  returns the modulus,-0.03738579899072647,-0.018692899495363235
8959,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,URI_getRawUserInfo,s,10,get raw user info from   returns the raw user-information component of this uri,0.033715687692165375,0.016857843846082687
8960,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,UserManager_getUserForSerialNumber,s,10,get user for serial number from user manager  return the user associated with a serial number previously  returned by getserialnumberforuser,0.030445117503404617,0.015222558751702309
8961,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,UserManager_getUserName,s,10,get user name from user manager  returns the user name of the context user,0.06288642436265945,0.03144321218132973
8962,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,LocationManager_sendExtraCommand,k,1,send extra command from location manager  sends additional commands to a location provider,0.05630669370293617,0.028153346851468086
8963,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,AudioGroup_sendDtmf,k,1,send dtmf from audio group  sends a dtmf digit to every audiostream in this group,0.03862202540040016,0.01931101270020008
8964,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,SmsManager_sendTextMessage,k,1,send text message from sms manager  send a text based sms,0.12006686627864838,0.06003343313932419
8965,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,SmsManager_sendDataMessage,k,1,send data message from sms manager  send a data based sms to a specific application port,0.04894594848155975,0.024472974240779877
8966,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,SmsManager_sendMultipartTextMessage,k,1,send multipart text message from sms manager  similar method as #sendmultiparttextmessage  with an additional argument,0.17030908167362213,0.08515454083681107
8967,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,Browser_sendString,k,1,send string from browser  sends the given string using an intent with intent#action_send and a mime type  of text/plain,0.12836730480194092,0.06418365240097046
8968,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,NsdServiceInfo_writeToParcel,k,2,write to parcel from nsd service info  implement the parcelable interfac,0.08406962454319,0.042034812271595
8969,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,RandomAccessFile_writeUTF,k,2,write u t f from random access file  writes a string to the file using  modified utf-8  encoding in a machine-independent manner,0.04520562291145325,0.022602811455726624
8970,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,FileOutputStream_write,k,2,write from file output stream  writes b length bytes from the specified byte array  to this file output stream,0.035195931792259216,0.017597965896129608
8971,TextSwitcher_addView,n,1,add view from text switcher  adds a child view with the specified layout parameters,PrintWriterPrinter_println,k,2,println from print writer printer  write a line of text to the output,0.07567785680294037,0.037838928401470184
